49.44153595	2012	33.29	50.03	3.4	83.09	5.73	0.00409568
49.44153595	2012	19.66	34.35	0.84	54.14	4.65	0.00248892
49.44153595	2012	4.68	19.42	0.89	47.55	2.93	0.00137806
49.44153595	2013	-6.92	14.11	1.41	57.76	3.71	0.00101581
49.44153595	2013	-1.87	21.49	0.9	107.36	3.14	0.00120263
49.44153595	2013	10.85	31.34	1.01	162.38	3.09	0.00171053
49.44153595	2013	21.76	43.89	1.89	212.68	3.47	0.0026176
49.44153595	2013	37.68	61.38	3.68	237.29	4.06	0.00521851
49.44153595	2013	53.01	72.87	1.59	277.36	3.98	0.00845057
49.44153595	2013	55.33	75.11	3.31	273.31	3.53	0.00988744
49.44153595	2013	55.23	76.22	2.45	232.44	3.01	0.00948207
49.44153595	2013	47.24	69.54	2.28	169.49	4.37	0.00798372
49.44153595	2013	33.74	50.07	1.81	95.5	5.07	0.00417032
49.44153595	2013	17.95	31.96	0.85	58.08	5.32	0.00236203
49.44153595	2013	-8.65	8.8	1.6	48.32	3.46	0.00089486
